county	time	grade	pct_dtap_medical_exempt	pct_dtap_nonmedical_exempt	pct_hepb_medical_exempt	pct_hepb_nonmedical_exempt	pct_hib_medical_exempt	pct_hib_nonmedical_exempt	pct_mmr_medical_exempt	pct_mmr_nonmedical_exempt	pct_pcv_medical_exempt	pct_pcv_nonmedical_exempt	pct_polio_medical_exempt	pct_polio_nonmedical_exempt	pct_varicella_medical_exempt	pct_varicella_nonmedical_exempt	pct_tdap_medical_exempt	pct_tdap_nonmedical_exempt	geography	state	geography_name	N_dtap	N_polio	N_mmr	N_hep_b	N_varicella	N_personal_exempt	N_medical_exempt	N_full_exempt	pct_dtap	pct_polio	pct_mmr	pct_hep_b	pct_varicella	pct_personal_exempt	pct_medical_exempt	pct_full_exempt
Rio Grande	2018-09-01	Kindergarten	NA	0.81	NA	1.63	NA	NA	NA	1.63	NA	NA	NA	1.63	NA	1.63	NA	NA	08105	CO	Rio Grande	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rio Grande	2018-09-01	School	0.1	1.29	0.05	1.5	NA	NA	0.05	1.39	NA	NA	NA	1.5	0.57	1.81	0.09	1.91	08105	CO	Rio Grande	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rio Grande	2019-09-01	Child Care/Preschool	NA	2.07	NA	2.07	NA	2.07	NA	2.07	NA	2.07	NA	2.07	NA	2.07	NA	NA	08105	CO	Rio Grande	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rio Grande	2019-09-01	Kindergarten	NA	1.35	NA	2.03	NA	NA	NA	1.35	NA	NA	NA	1.35	NA	2.03	NA	NA	08105	CO	Rio Grande	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rio Grande	2019-09-01	School	0.12	1.35	0.06	1.52	NA	NA	0.18	1.41	NA	NA	NA	1.46	0.41	2.11	0.1	0.9	08105	CO	Rio Grande	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rio Grande	2020-09-01	Child Care/Preschool	NA	3.14	NA	3.14	NA	3.14	NA	3.14	NA	3.14	NA	3.14	NA	3.14	NA	NA	08105	CO	Rio Grande	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rio Grande	2020-09-01	Kindergarten	NA	3.7	NA	4.76	NA	NA	NA	3.7	NA	NA	NA	3.7	NA	4.76	NA	NA	08105	CO	Rio Grande	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rio Grande	2020-09-01	School	0.16	2.43	0.16	2.12	NA	NA	0.05	2.28	NA	NA	0.05	2.33	0.05	2.79	0.1	3.28	08105	CO	Rio Grande	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rio Grande	2021-09-01	Child Care/Preschool	NA	1.9	NA	1.9	NA	1.9	NA	1.9	NA	1.9	NA	1.9	NA	1.9	NA	NA	08105	CO	Rio Grande	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rio Grande	2021-09-01	Kindergarten	NA	0.88	NA	2.63	NA	NA	NA	0.88	NA	NA	NA	0.88	NA	2.63	NA	NA	08105	CO	Rio Grande	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rio Grande	2021-09-01	School	0.18	1.6	0.18	2.4	NA	NA	0.06	1.66	NA	NA	0.06	1.91	0.37	2.03	0.22	2.42	08105	CO	Rio Grande	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rio Grande	2022-09-01	Child Care/Preschool	NA	1.71	NA	1.71	NA	1.71	NA	1.71	NA	1.71	NA	1.71	NA	2.29	NA	NA	08105	CO	Rio Grande	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rio Grande	2022-09-01	Kindergarten	NA	3.48	NA	3.48	NA	NA	NA	3.48	NA	NA	NA	3.48	NA	4.35	NA	NA	08105	CO	Rio Grande	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rio Grande	2022-09-01	School	0.18	1.49	0.12	1.32	NA	NA	0.12	1.49	NA	NA	0.12	1.61	0.3	1.67	0.31	1.68	08105	CO	Rio Grande	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rio Grande	2023-09-01	Child Care/Preschool	NA	1.04	NA	1.04	NA	1.04	NA	1.04	NA	1.04	NA	1.55	NA	1.55	NA	NA	08105	CO	Rio Grande	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rio Grande	2023-09-01	Kindergarten	NA	2.59	NA	1.72	NA	NA	NA	2.59	NA	NA	NA	2.59	NA	2.59	NA	NA	08105	CO	Rio Grande	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rio Grande	2023-09-01	School	0.06	1.42	0.12	1.3	NA	NA	NA	1.42	NA	NA	NA	1.36	NA	1.42	NA	1.09	08105	CO	Rio Grande	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rio Grande	2024-09-01	Child Care/Preschool	NA	2.24	NA	2.24	NA	2.24	NA	2.24	NA	2.24	NA	2.24	NA	2.24	NA	NA	08105	CO	Rio Grande	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rio Grande	2024-09-01	Kindergarten	NA	7.14	NA	6.25	NA	NA	NA	8.04	NA	NA	NA	7.14	NA	8.93	NA	NA	08105	CO	Rio Grande	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rio Grande	2024-09-01	School	NA	2.82	0.06	2.7	NA	NA	NA	2.94	NA	NA	NA	2.94	NA	3.13	NA	3.93	08105	CO	Rio Grande	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rio Grande	2025-09-01	Child Care/Preschool	NA	5.82	NA	5.82	NA	5.82	NA	5.82	NA	5.82	NA	5.82	NA	6.35	NA	NA	08105	CO	Rio Grande	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rio Grande	2025-09-01	Kindergarten	NA	3.88	NA	3.88	NA	NA	NA	3.88	NA	NA	NA	3.88	NA	3.88	NA	NA	08105	CO	Rio Grande	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rio Grande	2025-09-01	School	NA	2.84	NA	2.45	NA	NA	NA	2.84	NA	NA	NA	2.51	NA	3.03	NA	4.46	08105	CO	Rio Grande	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Routt	2018-09-01	Child Care/Preschool	NA	2.18	NA	2.18	NA	1.75	NA	2.4	NA	2.18	NA	2.18	NA	1.97	NA	NA	08107	CO	Routt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Routt	2018-09-01	Kindergarten	NA	7.98	NA	7.56	NA	NA	0.42	8.82	NA	NA	NA	8.82	NA	9.24	NA	NA	08107	CO	Routt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Routt	2018-09-01	School	NA	4.2	0.03	6.09	NA	NA	0.09	5.29	NA	NA	NA	5.4	1.74	6.95	NA	4.73	08107	CO	Routt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Routt	2019-09-01	Child Care/Preschool	0.9	2.48	0.9	2.48	0.9	2.48	0.9	2.48	0.9	2.93	0.9	2.48	0.9	2.93	NA	NA	08107	CO	Routt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Routt	2019-09-01	Kindergarten	0.89	10.27	0.89	11.16	NA	NA	0.89	9.82	NA	NA	0.89	10.71	0.89	10.71	NA	NA	08107	CO	Routt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Routt	2019-09-01	School	0.06	5.33	0.09	7.29	NA	NA	0.23	5.98	NA	NA	0.06	6.66	1.13	7.63	0.1	5.74	08107	CO	Routt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Routt	2020-09-01	Child Care/Preschool	0.29	3.21	0.29	3.5	0.29	2.92	0.29	3.21	0.29	2.92	0.29	3.21	0.29	3.5	NA	NA	08107	CO	Routt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Routt	2020-09-01	Kindergarten	NA	5.04	0.42	3.78	NA	NA	NA	5.88	NA	NA	NA	5.46	NA	6.72	NA	NA	08107	CO	Routt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Routt	2020-09-01	School	0.03	4.58	0.06	6.35	NA	NA	0.06	4.92	NA	NA	0.06	5.58	0.17	6.63	0.05	3.98	08107	CO	Routt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Routt	2021-09-01	Child Care/Preschool	0.23	1.64	0.23	2.8	0.23	1.64	0.23	2.1	0.23	1.64	0.23	1.64	0.23	1.64	NA	NA	08107	CO	Routt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Routt	2021-09-01	Kindergarten	NA	10.37	NA	7.88	NA	NA	NA	9.96	NA	NA	NA	10.37	NA	10.37	NA	NA	08107	CO	Routt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Routt	2021-09-01	School	0.11	4.37	0.06	5.63	NA	NA	0.09	4.82	NA	NA	0.11	5.51	0.14	6.75	0.25	4	08107	CO	Routt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Routt	2022-09-01	Child Care/Preschool	0.25	3.5	0.25	3.5	0.25	7	0.25	3.25	0.25	6.75	0.25	3.25	0.25	3.5	NA	NA	08107	CO	Routt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Routt	2022-09-01	Kindergarten	NA	6.12	NA	5.76	NA	NA	NA	6.12	NA	NA	NA	5.76	NA	6.12	NA	NA	08107	CO	Routt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Routt	2022-09-01	School	0.06	3.86	0.08	4.97	NA	NA	0.06	4.28	NA	NA	0.06	7.33	0.08	5.94	0.15	4.89	08107	CO	Routt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Routt	2023-09-01	Child Care/Preschool	NA	6.31	NA	6.31	NA	5.1	NA	5.1	NA	5.34	NA	5.58	NA	5.83	NA	NA	08107	CO	Routt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Routt	2023-09-01	Kindergarten	0.35	10.99	0.35	7.8	NA	NA	0.35	9.93	NA	NA	0.35	10.99	0.35	10.28	NA	NA	08107	CO	Routt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Routt	2023-09-01	School	0.14	4.82	0.14	5.31	NA	NA	0.16	4.87	NA	NA	0.14	5.39	0.71	6.07	0.1	4.85	08107	CO	Routt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Routt	2024-09-01	Child Care/Preschool	1.26	2.27	1.26	2.53	1.26	1.52	1.26	3.28	1.26	2.02	1.26	2.27	1.26	3.03	NA	NA	08107	CO	Routt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Routt	2024-09-01	Kindergarten	NA	3.47	NA	3.47	NA	NA	NA	3.47	NA	NA	NA	2.89	NA	4.05	NA	NA	08107	CO	Routt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Routt	2024-09-01	School	0.29	4.76	0.29	4.92	NA	NA	0.29	4.76	NA	NA	0.29	4.89	0.29	4.89	0.25	5.43	08107	CO	Routt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Routt	2025-09-01	Child Care/Preschool	0.22	2.61	0.22	2.83	0.22	2.61	0.22	2.39	0.22	3.04	0.22	2.83	0.22	3.04	NA	NA	08107	CO	Routt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Routt	2025-09-01	Kindergarten	NA	4.78	NA	5.74	NA	NA	0.48	4.78	NA	NA	NA	4.78	0.48	4.78	NA	NA	08107	CO	Routt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Routt	2025-09-01	School	0.29	4.48	0.32	4.8	NA	NA	0.26	4.22	NA	NA	0.26	4.8	0.32	4.77	0.15	4.88	08107	CO	Routt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Saguache	2018-09-01	Child Care/Preschool	NA	2.82	NA	2.82	NA	2.82	NA	3.39	NA	2.82	NA	2.82	NA	3.39	NA	NA	08109	CO	Saguache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Saguache	2018-09-01	Kindergarten	NA	8.86	NA	8.86	NA	NA	NA	8.86	NA	NA	NA	8.86	NA	8.86	NA	NA	08109	CO	Saguache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Saguache	2018-09-01	School	0.22	8.89	0.11	8.77	NA	NA	0.22	8.89	NA	NA	0.22	8.89	1.46	9.11	0.46	8.78	08109	CO	Saguache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Saguache	2019-09-01	Child Care/Preschool	NA	2.23	NA	2.79	NA	2.79	NA	2.79	NA	2.79	NA	2.79	1.12	2.79	NA	NA	08109	CO	Saguache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Saguache	2019-09-01	Kindergarten	NA	16.44	NA	15.07	NA	NA	NA	16.44	NA	NA	NA	16.44	NA	16.44	NA	NA	08109	CO	Saguache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Saguache	2019-09-01	School	NA	11.23	NA	11.23	NA	NA	NA	11.23	NA	NA	NA	11.23	0.88	11.34	NA	11.16	08109	CO	Saguache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Saguache	2020-09-01	Child Care/Preschool	NA	4.44	NA	3.89	NA	3.89	NA	3.89	NA	3.89	NA	3.89	0.56	3.89	NA	NA	08109	CO	Saguache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Saguache	2020-09-01	Kindergarten	NA	13.7	NA	12.33	NA	NA	NA	13.7	NA	NA	NA	13.7	2.74	13.7	NA	NA	08109	CO	Saguache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Saguache	2020-09-01	School	0.11	9.29	0.11	9.75	NA	NA	0.11	9.17	NA	NA	0.11	9.52	1.03	10.44	NA	10.09	08109	CO	Saguache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Saguache	2021-09-01	Child Care/Preschool	NA	3.98	NA	0.57	NA	2.27	NA	1.7	NA	1.7	NA	1.14	NA	1.14	NA	NA	08109	CO	Saguache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Saguache	2021-09-01	Kindergarten	NA	10	NA	8.57	NA	NA	NA	15.71	NA	NA	NA	11.43	NA	15.71	NA	NA	08109	CO	Saguache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Saguache	2021-09-01	School	NA	11.36	NA	11.12	NA	NA	NA	11.6	NA	NA	NA	11.72	0.6	12.32	NA	14.6	08109	CO	Saguache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Saguache	2022-09-01	Child Care/Preschool	NA	3.87	NA	4.52	NA	3.87	NA	4.52	NA	3.87	NA	3.87	NA	3.87	NA	NA	08109	CO	Saguache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Saguache	2022-09-01	Kindergarten	NA	12.31	NA	12.31	NA	NA	NA	12.31	NA	NA	NA	12.31	NA	12.31	NA	NA	08109	CO	Saguache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Saguache	2022-09-01	School	NA	10.6	NA	10.6	NA	NA	NA	10.37	NA	NA	NA	10.84	NA	10.6	NA	11.55	08109	CO	Saguache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Saguache	2023-09-01	Child Care/Preschool	NA	3.6	NA	2.88	NA	2.88	NA	3.6	NA	2.88	NA	2.88	NA	3.6	NA	NA	08109	CO	Saguache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Saguache	2023-09-01	Kindergarten	NA	15.07	NA	13.7	NA	NA	NA	13.7	NA	NA	NA	15.07	NA	13.7	NA	NA	08109	CO	Saguache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Saguache	2023-09-01	School	0.15	12.12	0.15	11.67	NA	NA	0.15	11.52	NA	NA	0.15	12.12	0.15	11.97	0.27	20.71	08109	CO	Saguache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Saguache	2024-09-01	Child Care/Preschool	NA	0.6	NA	0.6	NA	0.6	NA	0.6	NA	0.6	NA	NA	NA	0.6	NA	NA	08109	CO	Saguache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Saguache	2024-09-01	School	0.12	9.68	0.12	9.56	NA	NA	0.12	9.68	NA	NA	0.12	9.8	0.12	9.68	NA	10.73	08109	CO	Saguache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Saguache	2025-09-01	Child Care/Preschool	NA	1.81	NA	2.41	NA	1.81	NA	2.41	NA	1.81	NA	1.2	NA	1.81	NA	NA	08109	CO	Saguache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Saguache	2025-09-01	Kindergarten	NA	17.39	NA	17.39	NA	NA	NA	17.39	NA	NA	NA	17.39	NA	17.39	NA	NA	08109	CO	Saguache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Saguache	2025-09-01	School	NA	13.76	NA	13.76	NA	NA	NA	13.88	NA	NA	NA	14	NA	13.88	NA	15.44	08109	CO	Saguache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Juan	2018-09-01	Child Care/Preschool	NA	12.5	NA	20.83	NA	4.17	NA	12.5	NA	4.17	NA	8.33	NA	16.67	NA	NA	08111	CO	San Juan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Juan	2018-09-01	Kindergarten	NA	20	NA	20	NA	NA	NA	20	NA	NA	NA	20	NA	20	NA	NA	08111	CO	San Juan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Juan	2018-09-01	School	NA	4.92	NA	13.11	NA	NA	NA	8.2	NA	NA	NA	11.48	NA	16.39	NA	3.33	08111	CO	San Juan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Juan	2020-09-01	Child Care/Preschool	NA	15.79	NA	31.58	NA	15.79	NA	21.05	NA	21.05	NA	15.79	NA	26.32	NA	NA	08111	CO	San Juan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Juan	2020-09-01	Kindergarten	NA	NA	NA	50	NA	NA	NA	25	NA	NA	NA	25	NA	25	NA	NA	08111	CO	San Juan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Juan	2020-09-01	School	NA	8.06	NA	17.74	NA	NA	NA	12.9	NA	NA	NA	16.13	NA	19.35	NA	13.79	08111	CO	San Juan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Juan	2021-09-01	Child Care/Preschool	NA	21.43	NA	28.57	NA	21.43	NA	21.43	NA	35.71	NA	21.43	NA	28.57	NA	NA	08111	CO	San Juan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Juan	2021-09-01	Kindergarten	NA	16.67	NA	16.67	NA	NA	NA	16.67	NA	NA	NA	16.67	NA	16.67	NA	NA	08111	CO	San Juan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Juan	2021-09-01	School	NA	9.09	NA	15.58	NA	NA	NA	9.09	NA	NA	NA	14.29	NA	15.58	NA	17.65	08111	CO	San Juan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Juan	2022-09-01	Child Care/Preschool	NA	11.76	NA	17.65	NA	11.76	NA	11.76	NA	11.76	NA	11.76	NA	11.76	NA	NA	08111	CO	San Juan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Juan	2022-09-01	School	NA	9.46	NA	13.51	NA	NA	NA	9.46	NA	NA	NA	9.46	NA	10.81	NA	5.88	08111	CO	San Juan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Juan	2023-09-01	Child Care/Preschool	NA	5.56	NA	11.11	NA	5.56	NA	11.11	NA	11.11	NA	11.11	NA	16.67	NA	NA	08111	CO	San Juan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Juan	2023-09-01	Kindergarten	NA	33.33	NA	66.67	NA	NA	NA	33.33	NA	NA	NA	33.33	NA	66.67	NA	NA	08111	CO	San Juan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Juan	2023-09-01	School	NA	11.39	NA	15.19	NA	NA	NA	11.39	NA	NA	NA	11.39	NA	13.92	NA	9.52	08111	CO	San Juan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Juan	2024-09-01	Child Care/Preschool	NA	NA	NA	5	NA	NA	NA	10	NA	NA	NA	5	NA	20	NA	NA	08111	CO	San Juan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Juan	2024-09-01	School	NA	7.04	NA	8.45	NA	NA	NA	8.45	NA	NA	NA	8.45	NA	11.27	NA	7.04	08111	CO	San Juan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Juan	2025-09-01	Child Care/Preschool	NA	6.67	NA	6.67	NA	6.67	NA	6.67	NA	6.67	NA	6.67	NA	6.67	NA	NA	08111	CO	San Juan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Juan	2025-09-01	School	NA	8.22	NA	8.22	NA	NA	NA	8.22	NA	NA	NA	8.22	NA	10.96	NA	11.63	08111	CO	San Juan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Miguel	2018-09-01	Child Care/Preschool	NA	5.83	NA	7.17	NA	4.48	NA	4.04	NA	4.48	NA	4.93	NA	4.93	NA	NA	08113	CO	San Miguel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Miguel	2018-09-01	Kindergarten	NA	14.49	NA	18.84	NA	NA	NA	14.49	NA	NA	NA	13.04	NA	17.39	NA	NA	08113	CO	San Miguel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Miguel	2018-09-01	School	NA	11.01	NA	13.58	NA	NA	NA	13.82	NA	NA	NA	12.53	NA	18.62	NA	13.99	08113	CO	San Miguel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Miguel	2019-09-01	Child Care/Preschool	NA	4.84	NA	6.85	NA	4.84	NA	5.65	NA	5.24	NA	5.65	NA	6.05	NA	NA	08113	CO	San Miguel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Miguel	2019-09-01	Kindergarten	NA	11.39	NA	10.13	NA	NA	NA	12.66	NA	NA	NA	11.39	NA	12.66	NA	NA	08113	CO	San Miguel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Miguel	2019-09-01	School	NA	11.13	NA	12.05	NA	NA	NA	12.13	NA	NA	NA	11.8	NA	16.15	NA	10.58	08113	CO	San Miguel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Miguel	2020-09-01	Child Care/Preschool	NA	5.04	NA	6.59	NA	4.26	NA	5.43	NA	4.65	NA	5.43	NA	5.04	NA	NA	08113	CO	San Miguel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Miguel	2020-09-01	Kindergarten	NA	12.5	NA	15.63	NA	NA	NA	14.06	NA	NA	NA	14.06	NA	14.06	NA	NA	08113	CO	San Miguel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Miguel	2020-09-01	School	NA	12.48	NA	16.7	NA	NA	NA	14.83	NA	NA	NA	14.15	NA	18.66	NA	13.13	08113	CO	San Miguel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Miguel	2021-09-01	Child Care/Preschool	NA	4.83	NA	6.28	NA	3.38	NA	3.86	NA	3.86	NA	4.83	NA	5.8	NA	NA	08113	CO	San Miguel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Miguel	2021-09-01	Kindergarten	NA	5.81	NA	5.81	NA	NA	NA	5.81	NA	NA	NA	5.81	NA	9.88	NA	NA	08113	CO	San Miguel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Miguel	2021-09-01	School	NA	7.36	NA	10.04	NA	NA	0.15	7.97	NA	NA	NA	8.66	0.15	9.66	0.3	7.83	08113	CO	San Miguel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Miguel	2022-09-01	Child Care/Preschool	NA	2.38	NA	5.95	NA	2.98	NA	4.17	NA	2.98	NA	4.17	NA	5.36	NA	NA	08113	CO	San Miguel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
San Miguel	2022-09-01	Kindergarten	NA	6.32	NA	7.37	NA	NA	NA	4.21	NA	NA	NA	7.37	NA	4.21	NA	NA	08113	CO	San Miguel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
