time,geography,geography_name,school_name,grade,n_assessed,pct_exempt_total,pct_exempt_medical,pct_exempt_religious,pct_exempt_philosophical,pct_90_day,pct_missing,pct_dtap,pct_polio,pct_mmr,pct_varicella,pct_tdap,pct_menacwy
12-31-2020,23031,York County,St James School,7th Grade,16.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2020,23031,York County,St. Thomas School,7th Grade,4.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,75.00
12-31-2020,23031,York County,Sweetser,7th Grade,4.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2020,23031,York County,Thornton Academy,7th Grade,68.00,1.47,0.00,0.00,1.47,NA,0.00,NA,NA,NA,NA,98.53,98.53
12-31-2020,23031,York County,V.E. Hussey School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23031,York County,Village Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23031,York County,Waterboro Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23031,York County,Wells Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23031,York County,Wells High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23031,York County,Wells Junior High,7th Grade,108.00,2.78,0.00,0.00,2.78,NA,0.00,NA,NA,NA,NA,98.15,97.22
12-31-2020,23031,York County,York High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23031,York County,York Middle School,7th Grade,135.00,2.22,0.00,0.00,2.22,NA,0.00,NA,NA,NA,NA,97.78,97.78
12-31-2020,23031,York County,Young School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23031,York County,York County Totals,7th Grade,2321.00,3.06,0.17,0.26,2.63,NA,2.50,NA,NA,NA,NA,95.35,94.70
12-31-2020,23001,Androscoggin County,Acadia Academy,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Androscoggin Learning and Transition Center,12th Grade,6.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,NA,100.00
12-31-2020,23001,Androscoggin County,Bruce M. Whittier Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Central Maine Christian Academy,12th Grade,5.00,40.00,0.00,20.00,20.00,NA,0.00,NA,NA,NA,NA,NA,60.00
12-31-2020,23001,Androscoggin County,Durham Community School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,East Auburn Community School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Edward Little High School,12th Grade,232.00,3.88,0.00,0.86,3.02,NA,0.00,NA,NA,NA,NA,NA,96.12
12-31-2020,23001,Androscoggin County,Elm Street School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Fairview School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Farwell Elementary,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Greene Central School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Leavitt Area High School,12th Grade,121.00,3.31,3.31,0.00,3.31,NA,0.00,NA,NA,NA,NA,NA,96.69
12-31-2020,23001,Androscoggin County,Leeds Central School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Lewiston High School,12th Grade,347.00,1.44,0.00,0.00,1.44,NA,2.59,NA,NA,NA,NA,NA,95.97
12-31-2020,23001,Androscoggin County,Lewiston Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Lisbon Community School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Lisbon High School,12th Grade,79.00,15.19,0.00,0.00,15.19,NA,0.00,NA,NA,NA,NA,NA,84.81
12-31-2020,23001,Androscoggin County,Margaret Murphy Center for Children- Main Street Campus,12th Grade,12.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,NA,100.00
12-31-2020,23001,Androscoggin County,Margaret Murphy Center for Children- Mt Auburn campus,12th Grade,4.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,NA,100.00
12-31-2020,23001,Androscoggin County,Margaret Murphy Center for Children- Rodman Campus,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,McMahon Elementary,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Minot Consolidated School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Montello Elementary,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Oak Hill High School,12th Grade,99.00,4.04,0.00,0.00,4.04,NA,7.07,NA,NA,NA,NA,NA,88.89
12-31-2020,23001,Androscoggin County,Oak Hill Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Park Avenue Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,philip w sugg,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Poland Community School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Poland Regional High School,12th Grade,127.00,17.32,0.00,0.00,17.32,NA,0.00,NA,NA,NA,NA,NA,82.68
12-31-2020,23001,Androscoggin County,Raymond Geiger Elementary,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Renaissance School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Robert V. Connors Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Sabattus Primary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Saint Dominica Academy,12th Grade,37.00,2.70,0.00,0.00,2.70,NA,24.32,NA,NA,NA,NA,NA,72.97
12-31-2020,23001,Androscoggin County,Sherwood Heights,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Spruce Mountain Primary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Tripp Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Turner Primary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Walton Elementary,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Washburn Elementary,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23001,Androscoggin County,Androscoggin County Totals,12th Grade,1069.00,5.52,0.37,0.28,5.24,NA,2.34,NA,NA,NA,NA,NA,92.14
12-31-2020,23003,Aroostook County,Ashland District School,12th Grade,18.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,NA,100.00
12-31-2020,23003,Aroostook County,Central Aroostook Jr./Sr. High School,12th Grade,31.00,12.90,0.00,0.00,12.90,NA,0.00,NA,NA,NA,NA,NA,87.10
12-31-2020,23003,Aroostook County,Connor Consolidated School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23003,Aroostook County,Dr. Levseque Elementary School,12th Grade,19.00,26.32,0.00,0.00,26.32,NA,0.00,NA,NA,NA,NA,NA,73.68
12-31-2020,23003,Aroostook County,Easton Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23003,Aroostook County,Easton Jr/Sr High School,12th Grade,18.00,0.00,0.00,0.00,0.00,NA,5.56,NA,NA,NA,NA,NA,94.44
12-31-2020,23003,Aroostook County,Fort Kent Community High School,12th Grade,60.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,NA,100.00
12-31-2020,23003,Aroostook County,Fort Kent Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23003,Aroostook County,Fort Street Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23003,Aroostook County,Greater Houlton Christian Academy,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23003,Aroostook County,Hodgdon Middle High School,12th Grade,34.00,8.82,0.00,0.00,8.82,NA,0.00,NA,NA,NA,NA,NA,91.18
12-31-2020,23003,Aroostook County,Houlton Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23003,Aroostook County,Houlton Middle High School,12th Grade,79.00,2.53,2.53,0.00,0.00,NA,0.00,NA,NA,NA,NA,NA,97.47
12-31-2020,23003,Aroostook County,Limestone Community School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23003,Aroostook County,Madawaska Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23003,Aroostook County,Madawaska Middle/High School,12th Grade,39.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,NA,100.00
12-31-2020,23003,Aroostook County,Maine School of Science and Mathematics,12th Grade,39.00,2.56,0.00,0.00,2.56,NA,0.00,NA,NA,NA,NA,NA,97.44
12-31-2020,23003,Aroostook County,Mapleton Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23003,Aroostook County,Mill Pond School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23003,Aroostook County,MSAD #24/RSU 88,12th Grade,16.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,NA,100.00
12-31-2020,23003,Aroostook County,MSAD 20,12th Grade,29.00,3.45,0.00,0.00,3.45,NA,10.34,NA,NA,NA,NA,NA,86.21
12-31-2020,23003,Aroostook County,MSAD 42,12th Grade,31.00,12.90,0.00,0.00,12.90,NA,0.00,NA,NA,NA,NA,NA,87.10
12-31-2020,23003,Aroostook County,MSAD45 Washburn,12th Grade,8.00,12.50,0.00,12.50,0.00,NA,0.00,NA,NA,NA,NA,NA,87.50
12-31-2020,23003,Aroostook County,Pine Street Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23003,Aroostook County,Presque Isle High School,12th Grade,136.00,5.88,0.00,0.00,5.88,NA,28.68,NA,NA,NA,NA,NA,65.44
12-31-2020,23003,Aroostook County,Presque Isle Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23003,Aroostook County,RSU #50 - Southern Aroostook Community School,12th Grade,19.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,NA,100.00
12-31-2020,23003,Aroostook County,RSU 39,12th Grade,97.00,13.40,0.00,0.00,13.40,NA,0.00,NA,NA,NA,NA,NA,86.60
12-31-2020,23003,Aroostook County,Sherwood Heights,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23003,Aroostook County,Valley Rivers Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23003,Aroostook County,Wisdom Middle High School,12th Grade,19.00,15.79,0.00,0.00,15.79,NA,0.00,NA,NA,NA,NA,NA,84.21
12-31-2020,23003,Aroostook County,Woodland School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23003,Aroostook County,Aroostook County Totals,12th Grade,692.00,6.50,0.29,0.14,6.07,NA,6.21,NA,NA,NA,NA,NA,87.28
12-31-2020,23005,Cumberland County,Amanda C. Rowe Elementary,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Aucocisco School,12th Grade,3.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,NA,100.00
12-31-2020,23005,Cumberland County,Blue Point School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Bonny Eagle High School,12th Grade,245.00,4.90,0.00,1.22,3.67,NA,2.04,NA,NA,NA,NA,NA,93.06
12-31-2020,23005,Cumberland County,Breakwater,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Brown Elementary,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Brunswick High School,12th Grade,165.00,0.61,0.00,0.00,0.61,NA,21.21,NA,NA,NA,NA,NA,78.18
12-31-2020,23005,Cumberland County,Brunswick Junior High,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Cape Elizabeth High School,12th Grade,124.00,3.23,0.00,0.81,2.42,NA,0.81,NA,NA,NA,NA,NA,95.97
12-31-2020,23005,Cumberland County,Cape Elizabeth Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Casco Bay HS,12th Grade,97.00,5.15,1.03,0.00,4.12,NA,22.68,NA,NA,NA,NA,NA,72.16
12-31-2020,23005,Cumberland County,Center for Autism and Developmental Disorders,12th Grade,3.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,NA,100.00
12-31-2020,23005,Cumberland County,Chebeague Island School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,cliff island,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Coffin School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Congin Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Deering High School,12th Grade,247.00,0.81,0.81,0.00,0.00,NA,10.53,NA,NA,NA,NA,NA,88.66
12-31-2020,23005,Cumberland County,Dodge House School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Dora L. Small Elementary,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Dyer Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,East End Community School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Edna Libby Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Eight Corners School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Falmouth Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Falmouth High School,12th Grade,173.00,0.58,0.00,0.00,0.58,NA,1.73,NA,NA,NA,NA,NA,97.69
12-31-2020,23005,Cumberland County,Falmouth Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Fiddlehead School of Arts and Sciences,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Freeport High School,12th Grade,131.00,2.29,0.00,0.00,2.29,NA,0.00,NA,NA,NA,NA,NA,97.71
12-31-2020,23005,Cumberland County,Freeport Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Gorham High School,12th Grade,206.00,0.49,0.00,0.00,0.49,NA,17.96,NA,NA,NA,NA,NA,81.55
12-31-2020,23005,Cumberland County,Gorham Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Great Falls Elementary,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Greater Portland Christian School,12th Grade,6.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,NA,100.00
12-31-2020,23005,Cumberland County,Greely High School,12th Grade,146.00,0.00,0.00,0.00,0.00,NA,22.60,NA,NA,NA,NA,NA,77.40
12-31-2020,23005,Cumberland County,Greely Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Harpswell Coastal Academy,12th Grade,31.00,6.45,0.00,0.00,6.45,NA,0.00,NA,NA,NA,NA,NA,93.55
12-31-2020,23005,Cumberland County,harpswell community school,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Harrison Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Jordan Small Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Kaler Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,king middle school,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Lake Region High School,12th Grade,114.00,3.51,0.00,0.88,2.63,NA,2.63,NA,NA,NA,NA,NA,93.86
12-31-2020,23005,Cumberland County,Lake Region Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,L'ecole Francaise du Maine,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Lincoln Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Long Island School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Longfellow Elementary,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Lyman Moore Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Lyseth Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Mabel I. Wilson,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Mahoney Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Maine Coast Waldorf School,12th Grade,16.00,12.50,0.00,6.25,6.25,NA,37.50,NA,NA,NA,NA,NA,50.00
12-31-2020,23005,Cumberland County,Maine Connections Academy,12th Grade,55.00,1.82,0.00,0.00,1.82,NA,18.18,NA,NA,NA,NA,NA,80.00
12-31-2020,23005,Cumberland County,Memorial Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Morrison Center,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Morse Street School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,MSAD15 Memorial School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,MSAD15 Russell school,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Narragansett Elementary,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,North Yarmouth Academy,12th Grade,45.00,2.22,0.00,0.00,2.22,NA,0.00,NA,NA,NA,NA,NA,97.78
12-31-2020,23005,Cumberland County,Ocean Avenue Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Oxford- Cumberland Canal Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Pathways Merrymeeting Center,12th Grade,2.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,NA,100.00
12-31-2020,23005,Cumberland County,peaks island elementary,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Pleasant Hill School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Pond Cove Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Portland High School,12th Grade,188.00,1.06,0.00,0.00,1.06,NA,8.51,NA,NA,NA,NA,NA,90.43
12-31-2020,23005,Cumberland County,Pownal Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,presumpscot elementary,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Raymond Elementary,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Reiche,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Riverton School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Saccarappa Elementary,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Scarborough High School,12th Grade,252.00,2.38,0.00,0.00,2.38,NA,0.00,NA,NA,NA,NA,NA,97.62
12-31-2020,23005,Cumberland County,Scarborough Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Sebago Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Skillin Elementary,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Songo Locks School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,South Portland High School,12th Grade,231.00,0.87,0.00,0.00,0.87,NA,32.03,NA,NA,NA,NA,NA,67.10
12-31-2020,23005,Cumberland County,Spring Harbor Academy,12th Grade,5.00,20.00,0.00,20.00,0.00,NA,0.00,NA,NA,NA,NA,NA,80.00
12-31-2020,23005,Cumberland County,St. Brigid School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,St. John's Catholic School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Steep Falls Elementary,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,stevens brook elementary,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Village School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Waldo T Skillin Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Waynflete School,12th Grade,61.00,9.84,0.00,0.00,9.84,NA,0.00,NA,NA,NA,NA,NA,90.16
12-31-2020,23005,Cumberland County,Westbrook High School,12th Grade,196.00,1.02,0.00,0.00,1.02,NA,0.00,NA,NA,NA,NA,NA,98.98
12-31-2020,23005,Cumberland County,Westbrook Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,William H. Rowe School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Windham High School,12th Grade,221.00,3.62,0.45,0.90,2.26,NA,0.00,NA,NA,NA,NA,NA,96.38
12-31-2020,23005,Cumberland County,Windham Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Windham Primary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Winfield Children's House,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23005,Cumberland County,Yarmouth High School,12th Grade,106.00,3.77,0.00,0.00,3.77,NA,0.00,NA,NA,NA,NA,NA,96.23
12-31-2020,23005,Cumberland County,Cumberland County Totals,12th Grade,3069.00,2.28,0.13,0.29,1.86,NA,8.83,NA,NA,NA,NA,NA,88.89
12-31-2020,23007,Franklin County,"Cape Cod Hill School, RSU 09",12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2020,23007,Franklin County,Carrabassett Valley Academy,12th Grade,14.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,NA,100.00
12-31-2020,23007,Franklin County,G.D. Cushing School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
