School_Year,school_type,county,SCHOOL_NAME,total_enrolled,complete_record,missing_record,exempt_religious,temp_certificate,exempt_medical,incomplete_record
2020,Private,DAVIDSON,Donelson Christian Academy,36,35,0,1,0,0,0
2020,Private,DAVIDSON,Franklin Road Academy,51,51,0,0,0,0,0
2020,Private,DAVIDSON,Goodpasture Christian School,31,27,0,4,0,0,0
2020,Private,DAVIDSON,Holy Rosary Academy,34,33,0,0,1,0,0
2020,Private,DAVIDSON,Madison Campus Elementary School,23,22,0,1,0,0,0
2020,Private,DAVIDSON,Montessori Academy,29,25,0,4,0,0,0
2020,Private,DAVIDSON,Montessori Centre,13,13,0,0,0,0,0
2020,Private,DAVIDSON,Montessori East,12,10,0,0,0,0,2
2020,Private,DAVIDSON,Nashville Christian School,26,25,0,1,0,0,0
2020,Private,DAVIDSON,"Oak Hill School, The",57,55,0,2,0,0,0
2020,Private,DAVIDSON,Primrose School of Nashville Midtown,24,24,0,0,0,0,0
2020,Private,DAVIDSON,Schrader Lane Childcare Center,13,13,0,0,0,0,0
2020,Private,DAVIDSON,St. Ann School,16,16,0,0,0,0,0
2020,Private,DAVIDSON,St. Bernard Academy,38,38,0,0,0,0,0
2020,Private,DAVIDSON,St. Edward School,20,20,0,0,0,0,0
2020,Private,DAVIDSON,St. Joseph School,29,29,0,0,0,0,0
2020,Private,DAVIDSON,St. Paul Christian Academy,40,39,0,1,0,0,0
2020,Private,DAVIDSON,The Children's House of Nashville Montessori School,15,15,0,0,0,0,0
2020,Private,DAVIDSON,The Covenant School,26,26,0,0,0,0,0
2020,Private,DAVIDSON,The Edison School,4,3,0,1,0,0,0
2020,Private,DAVIDSON,University School of Nashville,65,65,0,0,0,0,0
2020,Private,FAYETTE,Fayette Academy,40,36,1,3,0,0,0
2020,Private,FAYETTE,Rossville Christian Academy,21,19,1,0,1,0,0
2020,Private,FRANKLIN,Tullahoma Seventh-day Adventist School,1,1,0,0,0,0,0
2020,Private,FRANKLIN,Winchester Christian Academy,21,19,0,0,0,0,2
2020,Private,GREENE,Greeneville Adventist Academy,6,6,0,0,0,0,0
2020,Private,HAMBLEN,All Saints' Episcopal School,8,6,0,0,0,0,2
2020,Private,HAMBLEN,Lakeway Christian Schools/Cornerstone Christian Academy,52,42,0,3,0,0,7
2020,Private,HAMILTON,Avondale Seventh-day Adventist School,4,2,0,2,0,0,0
2020,Private,HAMILTON,Beacon Academy,1,1,0,0,0,0,0
2020,Private,HAMILTON,Berean Academy,22,22,0,0,0,0,0
2020,Private,HAMILTON,Boyd-Buchanan High School,46,43,2,1,0,0,0
2020,Private,HAMILTON,Brainerd Baptist School,32,31,0,1,0,0,0
2020,Private,HAMILTON,Chattanooga Christian School,50,48,0,0,0,0,2
2020,Private,HAMILTON,Collegedale Academy (formally A. W. Spalding Elementary Scho,30,26,0,4,0,0,0
2020,Private,HAMILTON,Hickory Valley Christian School,11,9,0,2,0,0,0
2020,Private,HAMILTON,Marty's Center,3,3,0,0,0,0,0
2020,Private,HAMILTON,Ooltewah Adventist School,10,10,0,0,10,0,0
2020,Private,HAMILTON,Our Lady of Perpetual Help School,12,12,0,0,0,0,0
2020,Private,HAMILTON,Silverdale Baptist Academy,54,54,0,0,0,0,0
2020,Private,HAMILTON,Siskin Early Learning Center,6,5,0,1,0,0,0
2020,Private,HAMILTON,Skyuka Hall,3,3,0,0,0,0,0
2020,Private,HAMILTON,St. Jude School,34,33,0,1,0,0,0
2020,Private,HAMILTON,St. Peter's Episcopal School,29,27,0,2,0,0,0
2020,Private,HAMILTON,Standifer Gap Seventh-day Adventist School,7,6,0,1,0,0,0
2020,Private,HAMILTON,The Bright School,47,39,0,1,0,0,7
2020,Private,HARDIN,Savannah Christian Academy,13,13,0,0,0,0,0
2020,Private,KNOX,Cedar Springs Weekday School,8,8,0,0,0,0,0
2020,Private,KNOX,Christian Academy of Knoxville,52,47,0,5,0,0,0
2020,Private,KNOX,Concord Christian School,48,44,0,4,0,0,0
2020,Private,KNOX,First Baptist Academy,26,24,1,1,0,0,0
2020,Private,KNOX,First Lutheran School,17,13,1,3,0,0,0
2020,Private,KNOX,Garden Montessori,8,7,0,1,0,0,0
2020,Private,KNOX,Giving Tree Montessori,9,8,0,1,0,0,0
2020,Private,KNOX,Grace Christian Academy,45,44,0,1,0,0,0
2020,Private,KNOX,Knoxville Adventist School,2,1,0,0,0,0,1
2020,Private,KNOX,Knoxville Christian School,12,12,0,0,0,0,0
2020,Private,KNOX,Montessori Internationale School of East Tennessee,1,1,0,0,0,0,0
2020,Private,KNOX,Morning Star Child Development Center,12,12,0,0,0,0,0
2020,Private,KNOX,Pride & Joy Children's Academy,12,12,0,0,0,0,0
2020,Private,KNOX,Primrose School of Farragut,24,21,1,0,0,0,2
2020,Private,KNOX,Primrose School of West Knoxville,9,9,0,0,0,0,0
2020,Private,KNOX,River's Edge Christian Academy,55,23,12,9,0,0,11
2020,Private,KNOX,Sacred Heart Cathedral School,45,44,0,1,0,0,0
2020,Private,KNOX,St. John Neumann Catholic School,37,35,0,1,0,0,1
2020,Private,KNOX,St. Joseph School,25,24,0,1,0,0,0
2020,Private,KNOX,Stanford Eisenberg Jewish Day School,7,7,0,0,0,0,0
2020,Private,KNOX,Tate's School of Discovery,28,28,0,0,0,0,0
2020,Private,KNOX,Temple Baptist Academy,14,12,0,2,0,0,0
2020,Private,KNOX,The Episcopal School of Knoxville,33,32,1,0,0,0,1
2020,Private,KNOX,University of Tennessee Early Learning Center,14,13,0,1,0,0,0
2020,Private,KNOX,Webb School of Knoxville,31,29,0,2,0,0,0
2020,Private,KNOX,West End Kindergarten,15,12,3,3,0,0,0
2020,Private,KNOX,West Hills Baptist Church Preschool & Kindergarten,12,12,0,0,0,0,0
2020,Private,LAWRENCE,Sacred Heart Catholic School,6,6,0,0,0,0,0
2020,Private,LOUDON,Lenoir City Christian Academy,8,8,0,0,0,0,0
2020,Private,MADISON,Family Christian School,5,5,0,0,0,0,0
2020,Private,MADISON,Jackson Christian,42,41,0,0,1,0,0
2020,Private,MADISON,St. Mary's School,14,13,0,1,0,0,0
2020,Private,MAURY,Agathos Classical School,29,21,6,1,0,0,1
2020,Private,MAURY,Columbia Academy,45,43,0,2,0,0,0
2020,Private,MAURY,Columbia Academy at Spring Hill,17,16,0,1,0,0,0
2020,Private,MAURY,Zion Christian Academy,18,15,0,1,0,0,2
2020,Private,MONTGOMERY,Amare Montessori,17,13,0,4,0,0,0
2020,Private,MONTGOMERY,Clarksville Academy,29,27,2,0,0,0,0
2020,Private,MONTGOMERY,Power and Grace Preparatory Academy,8,8,0,0,0,0,0
2020,Private,MONTGOMERY,The Little Country Schoolhouse,11,11,0,0,0,0,0
2020,Private,MONTGOMERY,The Settlement Kindergarten,17,17,0,0,0,0,0
2020,Private,PUTNAM,Heavenly Host Lutheran School,15,12,0,3,0,0,0
2020,Private,PUTNAM,Highland Rim Academy,25,17,0,6,2,0,0
2020,Private,ROBERTSON,Christian Community School,20,17,0,3,0,0,0
2020,Private,ROBERTSON,Day Spring Academy,12,11,0,1,0,0,0
2020,Private,ROBERTSON,South Haven Christian School,25,23,0,1,0,0,1
2020,Private,RUTHERFORD,Community Christian Day School,13,13,0,0,0,0,0
2020,Private,RUTHERFORD,Franklin Road Christian School,50,46,0,4,0,0,0
2020,Private,RUTHERFORD,Middle Tennessee Christian School,49,45,0,2,0,0,2
2020,Private,RUTHERFORD,Montessori Weaver School,5,5,0,0,0,0,0
2020,Private,RUTHERFORD,Primrose School of Murfreesboro,15,14,0,1,0,0,0
2020,Private,RUTHERFORD,Providence Christian Academy,40,33,0,4,0,0,3
2020,Private,SEVIER,Seymour Community Christian School,6,5,0,1,0,0,0
2020,Private,SEVIER,St. Andrew's School,3,3,0,0,0,0,0
2020,Private,SEVIER,The King's Academy,26,25,1,0,0,0,0
2020,Private,SHELBY,1st Class Montessori,6,6,0,0,0,0,0
2020,Private,SHELBY,Barbara K. Lipman Early Learning & Research Center (Temple I,12,12,0,0,0,0,0
2020,Private,SHELBY,Brinkley Heights Urban Academy,9,9,0,0,0,0,0
2020,Private,SHELBY,Central Baptist School,9,9,0,0,0,0,0
2020,Private,SHELBY,Christ Methodist Day School,63,61,0,1,1,0,0
2020,Private,SHELBY,Cornerstone Learning Center,12,12,0,0,0,0,0
2020,Private,SHELBY,Emmanuel United Methodist Kindergarten,13,13,0,0,0,0,0
2020,Private,SHELBY,First Assembly Christian School,16,16,0,0,0,0,0
2020,Private,SHELBY,Grace-St. Luke's Episcopal School,36,36,0,0,0,0,0
2020,Private,SHELBY,"Harding Academy, Cordova Early Childhood",34,31,0,2,1,0,0
2020,Private,SHELBY,Highland Day School,14,14,0,0,0,0,0
2020,Private,SHELBY,Hutchison School,37,37,0,0,0,0,0
2020,Private,SHELBY,Immaculate Conception Cathedral School,18,18,0,0,0,0,0
2020,Private,SHELBY,Lambs and Ivy,12,12,0,0,0,0,0
2020,Private,SHELBY,Lamplighter Montessori School,10,7,0,1,0,0,2
2020,Private,SHELBY,Margolin Hebrew Academy,9,9,0,0,0,0,0
2020,Private,SHELBY,New Hope Christian Academy,49,45,0,0,0,0,4
2020,Private,SHELBY,Olivia's Montessori Preschool,5,5,0,0,0,0,0
2020,Private,SHELBY,Our Lady of Perpetual Help Catholic School,21,21,0,0,0,0,0
2020,Private,SHELBY,Presbyterian Day School,40,40,0,0,0,0,0
2020,Private,SHELBY,Sensational Enlightenment Academy,12,12,0,0,0,0,0
2020,Private,SHELBY,St. Agnes Academy-St. Dominic School,33,30,0,0,3,0,0
2020,Private,SHELBY,St. Ann Catholic School,28,27,1,0,0,0,0
2020,Private,SHELBY,St. Francis of Assisi Elementary School,28,28,0,0,0,0,0
2020,Private,SHELBY,St. George's Independent School - Germantown,42,38,0,1,0,0,3
2020,Private,SHELBY,St. George's Independent School - Memphis,17,17,0,0,0,0,0
2020,Private,SHELBY,St. Louis School,48,47,0,0,1,0,0
2020,Private,SHELBY,St. Luke's Day School,9,9,0,0,0,0,0
2020,Private,SHELBY,St. Mary's Episcopal School,38,38,0,0,0,0,0
2020,Private,SHELBY,Westminster Academy,20,18,0,1,1,0,0
2020,Private,SHELBY,Woodland Presbyterian School,27,27,0,0,0,0,0
2020,Private,SULLIVAN,St. Dominick Catholic School,16,16,0,0,0,0,0
2020,Private,SULLIVAN,Tri-Cities Christian School,14,14,0,0,0,0,0
2020,Private,SUMNER,Hendersonville Christian Academy,18,16,0,2,0,0,0
2020,Private,SUMNER,Hendersonville Day School,6,6,0,0,0,0,0
2020,Private,SUMNER,Highland Elementary School,4,4,0,0,0,0,0
2020,Private,SUMNER,St. John Vianney Catholic School,15,13,0,0,0,0,2
2020,Private,SUMNER,Sumner Academy,22,21,0,0,1,0,0
2020,Private,TIPTON,Tipton Christian Academy,24,24,0,0,0,0,0
2020,Private,WARREN,Westwood Kindergarten,9,9,0,0,0,0,0
2020,Private,WASHINGTON,Ashley Academy,10,10,0,0,0,0,0
2020,Private,WASHINGTON,Central Baptist Kindergarten,7,7,0,0,0,0,0
2020,Private,WASHINGTON,Munsey Kindergarten,10,10,0,0,0,0,0
2020,Private,WASHINGTON,Providence Academy,36,30,0,4,0,0,2
2020,Private,WASHINGTON,St. Mary's School,12,8,0,0,0,0,4
2020,Private,WILLIAMSON,Battle Ground Academy,30,30,0,0,0,0,0
2020,Private,WILLIAMSON,Cool Springs Montessori,7,7,0,0,0,0,0
2020,Private,WILLIAMSON,Currey Ingram Academy,12,11,0,1,0,0,0
2020,Private,WILLIAMSON,Grace Christian Academy,38,18,1,6,1,1,11
2020,Private,WILLIAMSON,High Hopes Development Center,11,11,0,0,0,0,0
2020,Private,WILLIAMSON,Montessori School of Franklin,15,14,0,0,0,0,1
2020,Private,WILLIAMSON,New Hope Academy,27,19,0,1,0,1,6
2020,Private,WILLIAMSON,Otter Creek Kindergarten & Preschool,36,35,0,1,0,0,0
2020,Private,WILLIAMSON,Primrose School of Cool Springs,13,11,2,0,0,0,0
2020,Private,WILLIAMSON,Primrose School of Spring Hill,7,7,0,0,0,0,0
2020,Private,WILLIAMSON,St. Matthew School,50,49,0,0,0,1,0
2020,Private,WILSON,Cedars Preparatory Academy,12,11,0,1,0,0,0
2020,Private,WILSON,Friendship Christian School,30,29,0,1,0,0,0
2020,Private,WILSON,Mt. Juliet Christian Academy,48,39,0,6,3,0,0
2020,Private,WILSON,Mt. Juliet Montessori Academy,6,4,0,2,0,0,0
2020,Private,WILSON,Primrose School of Mt. Juliet,25,25,0,0,0,0,0
2021,Public,HAMILTON,Allen Elementary,59,58,0,1,0,0,0
2021,Public,HAMILTON,Alpine Crest Elementary,77,67,1,1,0,1,7
2021,Public,HAMILTON,Apison Elementary School,98,92,0,4,1,0,1
2021,Public,HAMILTON,Barger Academy,56,47,2,0,0,0,7
2021,Public,HAMILTON,Battle Academy For Teaching Learning,90,79,2,1,2,0,6
2021,Public,HAMILTON,Bess T Shepherd Elementary,87,83,1,1,2,0,0
2021,Public,HAMILTON,Big Ridge Elementary,86,78,1,2,0,0,5
2021,Public,HAMILTON,Calvin Donaldson Environmental Science Academy,66,52,3,1,3,0,7
2021,Public,HAMILTON,Chattanooga Charter School Of Excellence,76,63,2,0,0,1,8
2021,Public,HAMILTON,Chattanooga School For The Arts And Science Lower,60,60,0,0,0,0,0
2021,Public,HAMILTON,Chattanooga School For The Liberal Arts,55,52,0,1,0,1,1
2021,Public,HAMILTON,Clifton Hills Elementary,102,88,0,0,4,0,10
2021,Public,HAMILTON,Daisy Elementary,55,51,0,2,0,0,2
2021,Public,HAMILTON,Dupont Elementary,48,45,1,0,0,0,2
2021,Public,HAMILTON,East Brainerd Elementary,198,182,0,8,4,0,4
2021,Public,HAMILTON,East Lake Elementary,106,82,0,0,0,0,24
2021,Public,HAMILTON,East Ridge Elementary,158,136,4,1,4,0,13
2021,Public,HAMILTON,East Side Elementary,91,78,0,2,8,0,3
2021,Public,HAMILTON,Hardy Elementary School,69,61,1,1,1,0,5
2021,Public,HAMILTON,Harrison Elementary,159,138,4,1,6,0,7
2021,Public,HAMILTON,Hixson Elementary,65,61,3,0,0,0,1
2021,Public,HAMILTON,Lookout Mountain Elementary,36,33,0,0,0,0,3
2021,Public,HAMILTON,Lookout Valley Elementary,62,58,2,1,0,0,1
2021,Public,HAMILTON,Mcconnell Elementary,74,66,6,1,1,0,0
2021,Public,HAMILTON,Middle Valley Elementary,133,123,2,4,0,0,1
2021,Public,HAMILTON,Nolan Elementary,116,107,1,2,0,0,6
2021,Public,HAMILTON,Normal Park Museum Magnet School,91,79,1,0,0,0,11
2021,Public,HAMILTON,North Hamilton Elementary,63,51,5,2,0,0,5
2021,Public,HAMILTON,Ooltewah Elementary,130,124,0,4,1,0,1
2021,Public,HAMILTON,Orchard Knob Elementary,80,66,0,0,2,0,12
2021,Public,HAMILTON,Red Bank Elementary,97,82,1,3,4,0,5
2021,Public,HAMILTON,Rivermont Elementary,53,49,1,1,0,0,2
2021,Public,HAMILTON,Snow Hill Elementary,102,70,17,2,0,0,13
2021,Public,HAMILTON,Soddy Elementary,61,59,1,0,0,0,1
2021,Public,HAMILTON,Thrasher Elementary,109,108,0,1,0,0,0
2021,Public,HAMILTON,Tommie F. Brown Academy,74,67,1,2,0,0,4
2021,Public,HAMILTON,Wallace A. Smith Elementary,83,79,0,2,0,0,2
2021,Public,HAMILTON,Westview Elementary,77,70,0,1,1,0,5
2021,Public,HAMILTON,Wolftever Creek Elementary,85,77,0,1,0,1,6
2021,Public,HAMILTON,Woodmore Elementary,43,37,0,0,0,0,6
2021,Public,ANDERSON,Andersonville Elementary,54,51,0,1,2,0,0
2021,Public,ANDERSON,Briceville Elementary,12,12,0,0,0,0,0
2021,Public,ANDERSON,Claxton Elementary,79,79,0,0,0,0,0
2021,Public,ANDERSON,Dutch Valley Elementary,16,14,0,0,2,0,0
2021,Public,ANDERSON,Fairview Elementary,50,48,0,2,0,0,0
2021,Public,ANDERSON,Grand Oaks Elementary,58,58,0,0,0,0,0
2021,Public,ANDERSON,Lake City Elementary,57,57,0,0,0,0,0
2021,Public,ANDERSON,Norris Elementary,45,44,0,1,0,0,0
2021,Public,ANDERSON,Norwood Elementary,39,35,0,0,4,0,0
2021,Public,ANDERSON,Clinton Elementary,77,72,0,2,3,0,0
2021,Public,ANDERSON,North Clinton Elementary,29,29,0,0,0,0,0
2021,Public,ANDERSON,South Clinton Elementary,38,34,0,4,0,0,0
2021,Public,ANDERSON,Glenwood Elementary,80,76,0,1,3,0,0
2021,Public,ANDERSON,Linden Elementary,82,80,0,2,0,0,0
2021,Public,ANDERSON,Willow Brook Elementary,91,84,0,1,5,0,1
2021,Public,ANDERSON,Woodland Elementary,87,87,0,0,0,0,0
2021,Public,BLOUNT,Alcoa Elementary,156,147,1,1,2,0,2
2021,Public,BLOUNT,Carpenters Elementary School,90,77,4,4,0,0,3
2021,Public,BLOUNT,Eagleton Elementary,60,57,0,0,0,0,3
2021,Public,BLOUNT,Fairview Elementary,56,48,5,3,0,0,0
2021,Public,BLOUNT,Friendsville Elementary,44,43,0,1,0,0,0
2021,Public,BLOUNT,Lanier Elementary,43,39,0,2,1,0,0
2021,Public,BLOUNT,Mary Blount Elementary,100,91,4,1,2,1,1
2021,Public,BLOUNT,Middlesettlements,58,56,0,1,0,0,1
2021,Public,BLOUNT,Montvale Elementary,52,51,0,1,0,0,0
2021,Public,BLOUNT,Porter Elementary,34,31,2,1,0,0,0
2021,Public,BLOUNT,Prospect Elementary School,58,55,0,1,0,1,1
2021,Public,BLOUNT,Samuel Everett School Of Innovation,24,17,0,0,0,0,7
2021,Public,BLOUNT,Townsend Elementary,24,21,0,2,1,0,0
2021,Public,BLOUNT,Walland Elementary School,58,53,0,1,1,0,3
2021,Public,BLOUNT,Foothills Elementary,145,143,0,2,0,0,0
2021,Public,BLOUNT,John Sevier Elementary,134,125,0,2,2,0,5
2021,Public,BLOUNT,Sam Houston Elementary,112,102,0,8,1,0,1
2021,Public,CAMPBELL,Caryville Elementary,102,97,0,1,3,0,0
2021,Public,CAMPBELL,Elk Valley Elementary,14,14,0,0,0,0,0
2021,Public,CAMPBELL,Jacksboro Elementary,106,102,0,2,1,0,0
2021,Public,CAMPBELL,Jellico Elementary,33,29,0,1,0,1,2
2021,Public,CAMPBELL,Lafollette Elementary School,78,67,2,0,1,0,5
2021,Public,CAMPBELL,Valley View Elementary,54,52,0,0,1,1,0
2021,Public,CAMPBELL,White Oak Elementary,15,14,0,0,0,1,0
2021,Public,CAMPBELL,Wynn Habersham Elementary,18,16,0,0,2,0,0
2021,Public,CLAIBORNE,Clairfield Elementary,10,10,0,0,0,0,0
2021,Public,CLAIBORNE,Ellen Myers Primary,59,56,0,0,0,0,3
2021,Public,CLAIBORNE,Forge Ridge School,19,16,0,0,1,0,2
2021,Public,CLAIBORNE,Midway Elementary,41,38,1,0,1,0,1
2021,Public,CLAIBORNE,Powell Valley Elementary,33,30,0,0,0,0,3
2021,Public,CLAIBORNE,Springdale Elementary,34,33,0,0,1,0,0
2021,Public,CLAIBORNE,Tazewell-New Tazewell Elementary,117,113,0,0,0,0,4
2021,Public,COCKE,Bridgeport Elementary,24,24,0,0,0,0,0
2021,Public,COCKE,Centerview Elementary,13,11,0,1,1,0,0
2021,Public,COCKE,Cosby Elementary,45,45,0,0,0,0,0
2021,Public,COCKE,Del Rio Elementary,11,11,0,0,0,0,0
2021,Public,COCKE,Edgemont Elementary,54,53,0,0,1,0,0
2021,Public,COCKE,Grassy Fork Elementary,19,19,0,0,0,0,0
2021,Public,COCKE,Northwest Elementary,56,53,0,1,1,1,0
2021,Public,COCKE,Parrottsville Elementary,58,55,0,1,2,0,0
2021,Public,COCKE,Smoky Mountain Elementary,21,20,0,1,0,0,0
2021,Public,COCKE,Newport Grammar School,80,78,0,0,1,1,0
2021,Public,GRAINGER,Bean Station Elementary,56,53,0,1,0,0,2
2021,Public,GRAINGER,Joppa Elementary,64,63,0,1,0,0,0
2021,Public,GRAINGER,Rutledge Primary,56,55,0,0,0,0,1
2021,Public,GRAINGER,Washburn School,42,42,0,0,0,0,0
2021,Public,HAMBLEN,Alpha Elementary,81,79,0,0,0,0,2
2021,Public,HAMBLEN,Fairview Marguerite,78,76,1,0,1,0,0
2021,Public,HAMBLEN,Hillcrest Elementary,90,86,0,0,4,0,0
2021,Public,HAMBLEN,John Hay Elementary,40,37,0,0,1,0,2
2021,Public,HAMBLEN,Lincoln Heights Elementary,97,90,0,3,4,0,0
2021,Public,HAMBLEN,Manley Elementary,88,78,0,5,4,0,1
2021,Public,HAMBLEN,Russellville Elementary,98,93,0,4,0,0,1
2021,Public,HAMBLEN,Union Heights Elementary,51,47,0,1,1,0,2
2021,Public,HAMBLEN,West Elementary,58,53,0,0,4,0,1
2021,Public,HAMBLEN,Whitesburg Elementary,39,38,0,1,0,0,0
2021,Public,HAMBLEN,Witt Elementary,36,36,0,0,0,0,0
2021,Public,JEFFERSON,Dandridge Elementary,96,93,0,1,2,0,0
2021,Public,JEFFERSON,Jefferson Elementary,57,57,0,0,0,0,0
2021,Public,JEFFERSON,Mount Horeb Elementary School,99,99,0,0,0,0,0
2021,Public,JEFFERSON,New Market Elementary,49,49,0,0,0,0,0
2021,Public,JEFFERSON,Piedmont Elementary,47,47,0,0,0,0,0
2021,Public,JEFFERSON,Rush Strong Elementary,55,55,0,0,0,0,0
2021,Public,JEFFERSON,Talbott Elementary,48,48,0,0,0,0,0
2021,Public,JEFFERSON,White Pine Elementary,81,80,0,1,0,0,0
2021,Public,LOUDON,Lenoir City Elementary,132,107,0,3,0,1,20
2021,Public,LOUDON,Eaton Elementary,125,113,0,9,1,0,2
2021,Public,LOUDON,Greenback School,44,39,0,5,0,0,0
2021,Public,LOUDON,Highland Park Elementary,79,72,0,3,4,0,0
2021,Public,LOUDON,Loudon Elementary,82,82,0,0,0,0,0
2021,Public,LOUDON,Philadelphia Elementary,55,55,0,0,0,0,0
2021,Public,LOUDON,Steekee Elementary,30,30,0,0,0,0,0
2021,Public,MONROE,Coker Creek Elementary,6,3,1,0,0,0,2
2021,Public,MONROE,Madisonville Primary,160,149,1,3,2,0,5
2021,Public,MONROE,Rural Vale Elementary,21,20,0,1,0,0,0
2021,Public,MONROE,Tellico Plains Elementary,67,64,0,2,0,0,1
2021,Public,MONROE,Vonore Elementary,72,69,0,2,1,0,0
2021,Public,MONROE,Sweetwater Primary School,175,154,4,5,0,0,9
2021,Public,MORGAN,Central Elementary,80,71,0,0,1,0,7
2021,Public,MORGAN,Coalfield School,43,38,0,0,0,0,5
2021,Public,MORGAN,Oakdale School,47,45,0,0,0,0,2
2021,Public,MORGAN,Petros Joyner Elementary,19,18,0,0,0,0,1
2021,Public,MORGAN,Sunbright School,43,41,0,1,0,0,1
2021,Public,ROANE,Bowers Elementary,96,90,2,1,2,0,1
2021,Public,ROANE,Dyllis Springs Elementary,61,58,0,2,1,0,0
2021,Public,ROANE,Kingston Elementary,113,109,0,2,0,0,2
2021,Public,ROANE,Midtown Elementary,40,39,0,1,0,0,0
2021,Public,ROANE,Midway Elementary,55,54,0,1,0,0,0
2021,Public,ROANE,Ridge View Elementary,110,108,0,0,2,0,0
2021,Public,SCOTT,Oneida Elementary,119,116,0,1,2,0,0
2021,Public,SCOTT,Burchfield Elementary,53,51,0,1,0,1,0
2021,Public,SCOTT,Fairview Elementary,30,30,0,0,0,0,0
2021,Public,SCOTT,Huntsville Elementary,65,62,0,1,1,1,0
2021,Public,SCOTT,Robbins Elementary,32,32,0,0,0,0,0
2021,Public,SCOTT,Winfield Elementary,18,18,0,0,0,0,0
2021,Public,SEVIER,Boyds Creek Elementary School,64,59,0,1,4,0,0
2021,Public,SEVIER,Catlettsburg Elementary School,88,81,0,4,2,0,1
2021,Public,SEVIER,Catons Chapel Elementary,50,49,0,1,0,0,0
2021,Public,SEVIER,Jones Cove Elementary,15,15,0,0,0,0,0
2021,Public,SEVIER,New Center Elementary,86,80,0,4,2,0,0
2021,Public,SEVIER,Northview Elementary,163,148,0,8,7,0,0
2021,Public,SEVIER,Pi Beta Phi Elementary,53,44,0,4,3,0,2
2021,Public,SEVIER,Pigeon Forge Primary,149,122,0,5,20,0,2
2021,Public,SEVIER,Pittman Center Elementary,54,50,0,3,1,0,0
2021,Public,SEVIER,Sevierville Primary,269,249,0,3,13,0,4
2021,Public,SEVIER,Seymour Primary,160,154,0,4,0,0,2
2021,Public,SEVIER,Wearwood Elementary,24,23,0,0,1,0,0
2021,Public,UNION,Big Ridge Elementary,35,31,2,0,0,0,2
2021,Public,UNION,Luttrell Elementary,72,68,3,0,0,0,1
2021,Public,UNION,Maynardville Elementary,50,48,0,0,0,0,2
2021,Public,UNION,Paulette Elementary School,63,60,3,0,0,0,0
2021,Public,UNION,Sharps Chapel Elementary,21,20,1,0,0,0,0
2021,Public,VAN BUREN,Spencer Elementary,50,41,0,4,0,0,5
2021,Public,MADISON,Alexander Elementary School,78,72,0,1,4,0,1
2021,Public,MADISON,Andrew Jackson Elementary School,86,82,1,0,3,0,0
2021,Public,MADISON,Arlington Elementary School,103,99,0,1,2,0,1
2021,Public,MADISON,Community Montessori School,69,66,0,3,0,0,0
2021,Public,MADISON,Denmark Elementary,61,57,1,1,0,0,2
2021,Public,MADISON,East Elementary School,94,88,0,3,0,0,3
2021,Public,MADISON,Isaac Lane Technology Magnet Elementary,130,115,1,4,4,1,5
2021,Public,MADISON,Lincoln Elementary School,79,72,0,2,0,0,4
2021,Public,MADISON,Pope School,82,76,0,2,3,0,1
2021,Public,MADISON,Rose Hill School,62,59,0,1,2,0,0
2021,Public,MADISON,South Elementary,81,77,0,1,3,0,0
2021,Public,MADISON,Thelma Barker Elementary,118,115,0,0,3,0,0
2021,Public,KNOX,A L Lotts Elementary,146,133,2,5,6,0,0
2021,Public,KNOX,Adrian Burnett Elementary,78,72,0,3,3,0,0
2021,Public,KNOX,Amherst Elementary School,101,91,0,5,5,0,0
2021,Public,KNOX,Ball Camp Elementary,101,97,0,4,0,0,0
2021,Public,KNOX,Bearden Elementary,61,60,0,0,0,0,1
2021,Public,KNOX,Beaumont Elementary/Magnet,80,72,0,6,2,0,0
2021,Public,KNOX,Belle Morris Elementary,78,69,0,0,9,0,0
2021,Public,KNOX,Blue Grass Elementary,97,93,0,3,0,0,0
2021,Public,KNOX,Bonny Kate Elementary,53,50,0,2,1,0,0
2021,Public,KNOX,Brickey Mccloud Elementary,124,122,0,2,0,0,0
2021,Public,KNOX,Carter Elementary,75,72,0,0,3,0,0
2021,Public,KNOX,Cedar Bluff Elementary,185,171,0,9,4,0,1
2021,Public,KNOX,Christenberry Elementary,70,64,0,0,6,0,0
2021,Public,KNOX,Copper Ridge Elementary,71,70,0,1,0,0,0
2021,Public,KNOX,Corryton Elementary,29,29,0,0,0,0,0
